,Company,Flight_Num,Dep,Sche,Dept,Type,Status,Date
30,대한항공,KE1910,KWJ(광주),11:35,11:48,여객,출발,2007-12-05
31,아시아나항공,OZ8124,TAE(대구),11:45,11:54,여객,출발,2007-12-05
32,아시아나항공,OZ8912,GMP(김포),11:45,11:56,여객,출발,2007-12-05
33,중국남방항공,CZ694,SHE(심양),11:50,11:58,여객,출발,2007-12-05
34,제주항공,7C110,GMP(김포),11:55,12:03,여객,출발,2007-12-05
35,대한항공,KE1212,GMP(김포),12:00,12:18,여객,출발,2007-12-05
36,아시아나항공,OZ379,PVG(푸동),12:05,12:08,,출발,2007-12-05
37,대한항공,KE1014,PUS(김해),12:10,12:26,여객,출발,2007-12-05
38,대한항공,KE1214,GMP(김포),12:20,12:29,여객,출발,2007-12-05
39,아시아나항공,OZ8914,GMP(김포),12:20,12:34,여객,출발,2007-12-05
40,대한항공,KE1852,WJU(원주),12:20,12:31,여객,출발,2007-12-05
41,아시아나항공,OZ8916,GMP(김포),12:30,12:38,여객,출발,2007-12-05
42,대한항공,KE755,NGO(나고야),12:30,12:52,여객,출발,2007-12-05
43,아시아나항공,OZ8104,PUS(김해),12:35,12:45,여객,출발,2007-12-05
44,원동항공,EF701,TPE(타오위안 국제 공항),12:45,12:48,여객,출발,2007-12-05
45,중국동방항공,MU5036,PVG(푸동),12:45,12:40,여객,출발,2007-12-05
46,HAN,HS216,GMP(김포),12:50,13:06,여객,출발,2007-12-05
47,대한항공,KE1216,GMP(김포),12:50,13:08,여객,출발,2007-12-05
48,대한항공,KE1218,GMP(김포),13:05,13:26,여객,출발,2007-12-05
49,원동항공,EF751,KHH(가오슝),13:15,13:14,여객,출발,2007-12-05
50,대한항공,KE1954,CJJ(청주),13:20,13:31,여객,출발,2007-12-05
51,HAN,HS304,CJJ(청주),13:30,13:37,여객,출발,2007-12-05
52,제주항공,7C502,PUS(김해),13:30,13:52,여객,출발,2007-12-05
53,대한항공,KE1222,GMP(김포),13:35,13:47,여객,출발,2007-12-05
54,대한항공,KE1220,GMP(김포),13:40,13:50,여객,출발,2007-12-05
55,대한항공,KE1016,PUS(김해),13:50,14:00,여객,출발,2007-12-05
56,대한항공,KE1226,GMP(김포),13:55,14:09,여객,출발,2007-12-05
57,아시아나항공,OZ8920,GMP(김포),14:05,14:23,여객,출발,2007-12-05
58,제주항공,7C112,GMP(김포),14:10,14:15,여객,출발,2007-12-05
59,대한항공,KE1916,KUV(군산),14:20,14:27,여객,출발,2007-12-05
60,대한항공,KE1232,GMP(김포),14:35,14:48,여객,출발,2007-12-05
61,아시아나항공,OZ8234,CJJ(청주),14:35,14:44,여객,출발,2007-12-05
62,아시아나항공,OZ8144,KWJ(광주),14:45,14:56,여객,출발,2007-12-05
63,원동항공,EF711,TPE(타오위안 국제 공항),15:05,15:11,여객,출발,2007-12-05
64,제주항공,7C116,GMP(김포),15:05,15:14,여객,출발,2007-12-05
65,아시아나항공,OZ8922,GMP(김포),15:10,15:27,여객,출발,2007-12-05
66,중국동방항공,MU5038,PVG(푸동),15:15,15:09,여객,출발,2007-12-05
67,대한항공,KE1238,GMP(김포),15:30,15:43,여객,출발,2007-12-05
68,아시아나항공,OZ8924,GMP(김포),15:35,15:46,여객,출발,2007-12-05
69,대한항공,KE1906,KWJ(광주),15:50,16:07,여객,출발,2007-12-05
70,HAN,HS222,GMP(김포),15:55,16:04,여객,출발,2007-12-05
71,대한항공,KE1240,GMP(김포),16:00,16:15,여객,출발,2007-12-05
72,아시아나항공,OZ8928,GMP(김포),16:05,16:14,여객,출발,2007-12-05
73,제주항공,7C118,GMP(김포),16:20,16:34,여객,출발,2007-12-05
74,대한항공,KE1956,CJJ(청주),16:20,16:41,여객,출발,2007-12-05
75,대한항공,KE1018,PUS(김해),16:30,16:50,여객,출발,2007-12-05
76,HAN,HS226,GMP(김포),16:30,16:42,여객,출발,2007-12-05
77,아시아나항공,OZ8944,GMP(김포),16:45,17:05,여객,출발,2007-12-05
78,대한항공,KE1908,KWJ(광주),16:50,17:04,여객,출발,2007-12-05
79,대한항공,KE1246,GMP(김포),16:55,17:08,여객,출발,2007-12-05
80,아시아나항공,OZ8236,CJJ(청주),17:00,17:21,여객,출발,2007-12-05
81,대한항공,KE1806,TAE(대구),17:00,17:16,여객,출발,2007-12-05
82,원동항공,EF715,TPE(타오위안 국제 공항),17:00,16:47,여객,출발,2007-12-05
83,HAN,HS306,CJJ(청주),17:05,17:24,여객,출발,2007-12-05
84,대한항공,KE1250,GMP(김포),17:10,17:27,여객,출발,2007-12-05
85,아시아나항공,OZ8146,KWJ(광주),17:15,17:29,여객,출발,2007-12-05
86,대한항공,KE1812,TAE(대구),17:15,17:31,여객,출발,2007-12-05
87,아시아나항공,OZ8930,GMP(김포),17:25,17:37,여객,출발,2007-12-05
88,대한항공,KE1256,GMP(김포),17:35,17:44,여객,출발,2007-12-05
89,아시아나항공,OZ8126,TAE(대구),17:35,17:41,여객,출발,2007-12-05
90,제주항공,7C120,GMP(김포),17:40,17:55,여객,출발,2007-12-05
91,대한항공,KE1254,GMP(김포),17:50,18:07,여객,출발,2007-12-05
92,제주항공,7C504,PUS(김해),18:05,18:29,여객,출발,2007-12-05
93,대한항공,KE717,NRT(나리타),18:15,18:27,여객,출발,2007-12-05
94,아시아나항공,OZ8106,PUS(김해),18:30,18:43,여객,출발,2007-12-05
95,중국동방항공,MU2074,PVG(푸동),18:30,18:34,여객,출발,2007-12-05
96,대한항공,KE1912,KWJ(광주),18:30,18:40,여객,출발,2007-12-05
97,원동항공,EF717,TPE(타오위안 국제 공항),18:40,18:49,여객,출발,2007-12-05
98,아시아나항공,OZ8932,GMP(김포),18:50,19:06,여객,출발,2007-12-05
99,대한항공,KE1258,GMP(김포),18:55,19:11,여객,출발,2007-12-05
100,대한항공,KE733,KIX(간사이),19:00,19:03,여객,출발,2007-12-05
101,제주항공,7C122,GMP(김포),19:00,19:27,여객,출발,2007-12-05
102,대한항공,KE1958,CJJ(청주),19:30,19:53,여객,출발,2007-12-05
103,대한항공,KE1026,PUS(김해),19:35,19:49,여객,출발,2007-12-05
104,대한항공,KE1260,GMP(김포),19:35,19:43,여객,출발,2007-12-05
105,제주항공,7C124,GMP(김포),19:40,:,여객,취소,2007-12-05
106,대한항공,KE1028,PUS(김해),19:45,20:04,여객,출발,2007-12-05
107,HAN,HS232,GMP(김포),19:45,20:00,여객,출발,2007-12-05
108,아시아나항공,OZ8128,TAE(대구),20:00,20:12,여객,출발,2007-12-05
109,아시아나항공,OZ8238,CJJ(청주),20:00,20:10,여객,출발,2007-12-05
110,대한항공,KE1810,TAE(대구),20:05,20:15,여객,출발,2007-12-05
111,아시아나항공,OZ8936,GMP(김포),20:05,20:17,여객,출발,2007-12-05
112,HAN,HS308,CJJ(청주),20:25,20:30,여객,출발,2007-12-05
113,아시아나항공,OZ8150,KWJ(광주),20:30,20:39,여객,출발,2007-12-05
114,아시아나항공,OZ8110,PUS(김해),20:30,20:43,여객,출발,2007-12-05
115,HAN,HS236,GMP(김포),20:30,20:45,여객,출발,2007-12-05
116,대한항공,KE1262,GMP(김포),20:40,20:52,여객,출발,2007-12-05
117,원동항공,EF719,TPE(타오위안 국제 공항),20:40,20:27,여객,출발,2007-12-05
118,제주항공,7C126,GMP(김포),20:45,21:04,여객,출발,2007-12-05
119,대한항공,KE1268,GMP(김포),20:50,21:01,여객,출발,2007-12-05
120,아시아나항공,OZ8938,GMP(김포),20:55,21:15,여객,출발,2007-12-05
121,제주항공,7C128,GMP(김포),21:10,21:08,여객,출발,2007-12-05
122,아시아나항공,OZ8940,GMP(김포),21:10,21:21,여객,출발,2007-12-05
123,대한항공,KE1274,GMP(김포),21:15,21:23,여객,출발,2007-12-05
124,대한항공,KE1276,GMP(김포),21:25,21:33,여객,출발,2007-12-05
0,에어마카오,NX826,ICN(인천),07:00,07:28,,출발,2007-12-06
1,대한항공,KE1200,GMP(김포),07:05,07:11,여객,출발,2007-12-06
2,아시아나항공,OZ8900,GMP(김포),07:35,07:41,여객,출발,2007-12-06
3,대한항공,KE1004,PUS(김해),08:15,08:23,여객,출발,2007-12-06
4,대한항공,KE1006,PUS(김해),08:35,08:40,여객,출발,2007-12-06
5,제주항공,7C500,PUS(김해),08:35,08:31,여객,출발,2007-12-06
6,제주항공,7C102,GMP(김포),08:40,08:48,여객,출발,2007-12-06
7,대한항공,KE1008,PUS(김해),08:55,09:09,여객,출발,2007-12-06
8,아시아나항공,OZ8102,PUS(김해),09:00,09:13,여객,출발,2007-12-06
9,대한항공,KE1802,TAE(대구),09:00,09:10,여객,출발,2007-12-06
10,아시아나항공,OZ8142,KWJ(광주),09:00,09:15,여객,출발,2007-12-06
11,아시아나항공,OZ8904,GMP(김포),09:00,09:17,여객,출발,2007-12-06
12,HAN,HS206,GMP(김포),09:10,09:19,여객,출발,2007-12-06
13,대한항공,KE1204,GMP(김포),09:15,09:28,여객,출발,2007-12-06
14,제주항공,7C104,GMP(김포),09:20,09:26,여객,출발,2007-12-06
15,아시아나항공,OZ8232,CJJ(청주),09:30,09:33,여객,출발,2007-12-06
16,아시아나항공,OZ8122,TAE(대구),09:30,09:43,여객,출발,2007-12-06
17,아시아나항공,OZ8902,GMP(김포),09:35,09:41,여객,출발,2007-12-06
18,대한항공,KE1206,GMP(김포),09:50,09:58,여객,출발,2007-12-06
19,대한항공,KE1952,CJJ(청주),09:50,10:05,여객,출발,2007-12-06
20,대한항공,KE1202,GMP(김포),09:55,10:09,여객,출발,2007-12-06
21,HAN,HS302,CJJ(청주),10:10,10:14,여객,출발,2007-12-06
22,제주항공,7C106,GMP(김포),10:15,10:24,여객,출발,2007-12-06
23,대한항공,KE1210,GMP(김포),10:50,10:59,여객,출발,2007-12-06
24,아시아나항공,OZ8908,GMP(김포),10:55,11:02,여객,출발,2007-12-06
25,대한항공,KE1902,KWJ(광주),11:10,11:15,여객,출발,2007-12-06
26,HAN,HS212,GMP(김포),11:10,11:20,여객,출발,2007-12-06
27,제주항공,7C108,GMP(김포),11:20,11:24,여객,출발,2007-12-06
28,대한항공,KE1010,PUS(김해),11:20,11:29,여객,출발,2007-12-06
29,아시아나항공,OZ8910,GMP(김포),11:35,11:47,여객,출발,2007-12-06
30,아시아나항공,OZ8124,TAE(대구),11:45,11:51,여객,출발,2007-12-06
31,제주항공,7C110,GMP(김포),11:55,12:02,여객,출발,2007-12-06
32,대한항공,KE1212,GMP(김포),12:00,12:10,여객,출발,2007-12-06
33,대한항공,KE1804,TAE(대구),12:05,12:22,여객,출발,2007-12-06
34,대한항공,KE1852,WJU(원주),12:20,12:29,여객,출발,2007-12-06
35,아시아나항공,OZ8914,GMP(김포),12:20,12:38,여객,출발,2007-12-06
36,대한항공,KE1214,GMP(김포),12:20,12:30,여객,출발,2007-12-06
37,아시아나항공,OZ8916,GMP(김포),12:30,12:40,여객,출발,2007-12-06
38,원동항공,EF703,TPE(타오위안 국제 공항),12:35,12:42,여객,출발,2007-12-06
39,아시아나항공,OZ8104,PUS(김해),12:35,12:50,여객,출발,2007-12-06
40,중국동방항공,MU5036,PVG(푸동),12:45,12:45,여객,출발,2007-12-06
41,아시아나항공,OZ8912,GMP(김포),12:45,12:52,여객,출발,2007-12-06
42,대한항공,KE1216,GMP(김포),12:50,13:07,여객,출발,2007-12-06
43,HAN,HS216,GMP(김포),12:50,12:58,여객,출발,2007-12-06
44,대한항공,KE1218,GMP(김포),13:05,13:17,여객,출발,2007-12-06
45,원동항공,EF751,KHH(가오슝),13:15,13:14,여객,출발,2007-12-06
46,제주항공,7C502,PUS(김해),13:30,13:41,여객,출발,2007-12-06
47,대한항공,KE1220,GMP(김포),13:40,13:52,여객,출발,2007-12-06
48,대한항공,KE1016,PUS(김해),13:50,14:01,여객,출발,2007-12-06
49,대한항공,KE1954,CJJ(청주),13:50,13:56,여객,출발,2007-12-06
50,아시아나항공,OZ8920,GMP(김포),14:05,14:17,여객,출발,2007-12-06
51,제주항공,7C112,GMP(김포),14:10,15:01,여객,지연,2007-12-06
52,대한항공,KE1916,KUV(군산),14:20,14:31,여객,출발,2007-12-06
53,아시아나항공,OZ8234,CJJ(청주),14:35,14:51,여객,출발,2007-12-06
54,대한항공,KE1232,GMP(김포),14:35,14:41,여객,출발,2007-12-06
55,아시아나항공,OZ8144,KWJ(광주),14:45,14:53,여객,출발,2007-12-06
56,대한항공,KE1234,GMP(김포),15:05,15:12,여객,출발,2007-12-06
57,제주항공,7C116,GMP(김포),15:05,15:17,여객,출발,2007-12-06
58,원동항공,EF711,TPE(타오위안 국제 공항),15:05,15:03,여객,출발,2007-12-06
59,아시아나항공,OZ8922,GMP(김포),15:10,15:27,여객,출발,2007-12-06
60,중국동방항공,MU5038,PVG(푸동),15:15,15:15,여객,출발,2007-12-06
61,대한항공,KE1238,GMP(김포),15:30,15:39,여객,출발,2007-12-06
62,아시아나항공,OZ8924,GMP(김포),15:35,15:52,여객,출발,2007-12-06
63,대한항공,KE1906,KWJ(광주),15:50,15:59,여객,출발,2007-12-06
64,HAN,HS222,GMP(김포),15:55,16:09,여객,출발,2007-12-06
65,대한항공,KE1240,GMP(김포),16:00,16:12,여객,출발,2007-12-06
66,아시아나항공,OZ8928,GMP(김포),16:05,16:14,여객,출발,2007-12-06
67,제주항공,7C118,GMP(김포),16:20,16:25,여객,출발,2007-12-06
68,대한항공,KE1018,PUS(김해),16:30,16:37,여객,출발,2007-12-06
69,HAN,HS226,GMP(김포),16:30,16:34,여객,출발,2007-12-06
70,대한항공,KE1908,KWJ(광주),16:50,16:56,여객,출발,2007-12-06
71,대한항공,KE1246,GMP(김포),16:55,17:03,여객,출발,2007-12-06
72,대한항공,KE1806,TAE(대구),17:00,17:19,여객,출발,2007-12-06
73,중국동방항공,MU2076,PVG(푸동),17:00,16:54,여객,출발,2007-12-06
74,아시아나항공,OZ8236,CJJ(청주),17:00,17:10,여객,출발,2007-12-06
75,원동항공,EF715,TPE(타오위안 국제 공항),17:00,17:06,여객,출발,2007-12-06
76,HAN,HS306,CJJ(청주),17:05,17:15,여객,출발,2007-12-06
77,대한항공,KE1250,GMP(김포),17:10,17:23,여객,출발,2007-12-06
78,아시아나항공,OZ8146,KWJ(광주),17:15,17:24,여객,출발,2007-12-06
79,아시아나항공,OZ8930,GMP(김포),17:25,17:38,여객,출발,2007-12-06
80,대한항공,KE1252,GMP(김포),17:25,17:30,여객,출발,2007-12-06
81,대한항공,KE1256,GMP(김포),17:35,17:51,여객,출발,2007-12-06
82,아시아나항공,OZ8126,TAE(대구),17:35,17:42,여객,출발,2007-12-06
83,제주항공,7C120,GMP(김포),17:40,18:38,여객,지연,2007-12-06
84,대한항공,KE1254,GMP(김포),17:50,18:02,여객,출발,2007-12-06
85,제주항공,7C504,PUS(김해),18:05,18:54,여객,지연,2007-12-06
86,대한항공,KE717,NRT(나리타),18:15,18:22,여객,출발,2007-12-06
87,아시아나항공,OZ8106,PUS(김해),18:30,18:41,여객,출발,2007-12-06
88,대한항공,KE1912,KWJ(광주),18:30,18:43,여객,출발,2007-12-06
89,중국동방항공,MU2074,PVG(푸동),18:30,18:36,여객,출발,2007-12-06
90,원동항공,EF717,TPE(타오위안 국제 공항),18:40,18:48,여객,출발,2007-12-06
91,아시아나항공,OZ8932,GMP(김포),18:50,19:01,여객,출발,2007-12-06
92,대한항공,KE1258,GMP(김포),18:55,19:10,여객,출발,2007-12-06
93,제주항공,7C122,GMP(김포),19:00,:,여객,취소,2007-12-06
94,대한항공,KE733,KIX(간사이),19:00,19:05,여객,출발,2007-12-06
95,대한항공,KE1958,CJJ(청주),19:30,19:44,여객,출발,2007-12-06
96,대한항공,KE1026,PUS(김해),19:35,19:42,여객,출발,2007-12-06
97,대한항공,KE1260,GMP(김포),19:35,19:48,여객,출발,2007-12-06
98,제주항공,7C124,GMP(김포),19:40,19:55,여객,출발,2007-12-06
99,HAN,HS232,GMP(김포),19:45,:,여객,취소,2007-12-06
100,아시아나항공,OZ8128,TAE(대구),20:00,20:06,여객,출발,2007-12-06
101,아시아나항공,OZ8238,CJJ(청주),20:00,20:10,여객,출발,2007-12-06
102,대한항공,KE1810,TAE(대구),20:05,20:15,여객,출발,2007-12-06
103,HAN,HS308,CJJ(청주),20:25,20:33,여객,출발,2007-12-06
104,아시아나항공,OZ8110,PUS(김해),20:30,20:35,여객,출발,2007-12-06
105,아시아나항공,OZ8150,KWJ(광주),20:30,20:40,여객,출발,2007-12-06
106,HAN,HS236,GMP(김포),20:30,20:42,여객,출발,2007-12-06
107,대한항공,KE1262,GMP(김포),20:40,20:50,여객,출발,2007-12-06
108,원동항공,EF719,TPE(타오위안 국제 공항),20:40,20:45,여객,출발,2007-12-06
109,대한항공,KE1032,PUS(김해),20:45,20:54,여객,출발,2007-12-06
110,제주항공,7C126,GMP(김포),20:45,21:17,여객,지연,2007-12-06
111,대한항공,KE1268,GMP(김포),20:50,21:01,여객,출발,2007-12-06
112,아시아나항공,OZ8938,GMP(김포),20:55,21:04,여객,출발,2007-12-06
113,아시아나항공,OZ8940,GMP(김포),21:10,21:13,여객,출발,2007-12-06
114,제주항공,7C128,GMP(김포),21:10,21:36,여객,출발,2007-12-06
115,대한항공,KE1274,GMP(김포),21:15,21:20,여객,출발,2007-12-06
116,대한항공,KE1276,GMP(김포),21:25,21:33,여객,출발,2007-12-06
0,대한항공,KE1200,GMP(김포),07:05,07:14,여객,출발,2007-12-07
1,아시아나항공,OZ8900,GMP(김포),07:35,07:43,여객,출발,2007-12-07
2,대한항공,KE1004,PUS(김해),08:15,:,여객,취소,2007-12-07
3,대한항공,KE1006,PUS(김해),08:35,08:42,여객,출발,2007-12-07
4,아시아나항공,OZ8902,GMP(김포),08:35,08:55,여객,출발,2007-12-07
5,제주항공,7C102,GMP(김포),08:40,08:46,여객,출발,2007-12-07
6,대한항공,KE1008,PUS(김해),08:55,09:35,여객,지연,2007-12-07
7,대한항공,KE1802,TAE(대구),09:00,09:09,여객,출발,2007-12-07
8,아시아나항공,OZ8142,KWJ(광주),09:00,09:14,여객,출발,2007-12-07
9,아시아나항공,OZ8904,GMP(김포),09:00,09:12,여객,출발,2007-12-07
10,아시아나항공,OZ8976,GMP(김포),09:00,09:21,여객,출발,2007-12-07
11,아시아나항공,OZ8102,PUS(김해),09:00,09:06,여객,출발,2007-12-07
12,HAN,HS206,GMP(김포),09:10,09:17,여객,출발,2007-12-07
13,대한항공,KE1204,GMP(김포),09:15,09:44,여객,출발,2007-12-07
14,제주항공,7C500,PUS(김해),09:20,09:32,여객,출발,2007-12-07
15,아시아나항공,OZ8122,TAE(대구),09:30,09:37,여객,출발,2007-12-07
16,아시아나항공,OZ8232,CJJ(청주),09:30,09:41,여객,출발,2007-12-07
17,아시아나항공,OZ8906,GMP(김포),09:40,09:48,여객,출발,2007-12-07
18,대한항공,KE1206,GMP(김포),09:50,10:12,여객,출발,2007-12-07
19,대한항공,KE1952,CJJ(청주),09:50,10:19,여객,출발,2007-12-07
20,대한항공,KE1202,GMP(김포),09:55,10:28,여객,지연,2007-12-07
21,HAN,HS302,CJJ(청주),10:10,10:17,여객,출발,2007-12-07
22,제주항공,7C106,GMP(김포),10:15,10:25,여객,출발,2007-12-07
23,대한항공,KE1902,KWJ(광주),10:35,10:49,여객,출발,2007-12-07
24,대한항공,KE1210,GMP(김포),10:50,11:07,여객,출발,2007-12-07
25,아시아나항공,OZ8908,GMP(김포),10:55,11:13,여객,출발,2007-12-07
26,대한항공,KE1932,RSU(여수),11:10,11:18,여객,출발,2007-12-07
27,HAN,HS212,GMP(김포),11:10,11:32,여객,출발,2007-12-07
28,대한항공,KE1010,PUS(김해),11:20,11:26,여객,출발,2007-12-07
29,아시아나항공,OZ8910,GMP(김포),11:35,11:42,여객,출발,2007-12-07
30,아시아나항공,OZ8124,TAE(대구),11:45,11:51,여객,출발,2007-12-07
31,중국남방항공,CZ694,SHE(심양),11:50,12:11,여객,출발,2007-12-07
32,제주항공,7C108,GMP(김포),11:50,12:04,여객,출발,2007-12-07
33,제주항공,7C110,GMP(김포),11:55,12:13,여객,출발,2007-12-07
34,대한항공,KE1212,GMP(김포),12:00,12:19,여객,출발,2007-12-07
35,아시아나항공,OZ8912,GMP(김포),12:10,12:24,여객,출발,2007-12-07
36,대한항공,KE1014,PUS(김해),12:10,12:18,여객,출발,2007-12-07
37,대한항공,KE1214,GMP(김포),12:20,12:33,여객,출발,2007-12-07
38,아시아나항공,OZ8914,GMP(김포),12:20,12:30,여객,출발,2007-12-07
39,대한항공,KE1852,WJU(원주),12:20,12:27,여객,출발,2007-12-07
40,대한항공,KE755,NGO(나고야),12:30,12:38,여객,출발,2007-12-07
41,아시아나항공,OZ8916,GMP(김포),12:30,12:36,여객,출발,2007-12-07
42,아시아나항공,OZ8104,PUS(김해),12:35,12:45,여객,출발,2007-12-07
43,중국동방항공,MU5036,PVG(푸동),12:45,12:42,여객,출발,2007-12-07
44,원동항공,EF701,TPE(타오위안 국제 공항),12:45,12:46,여객,출발,2007-12-07
45,대한항공,KE1216,GMP(김포),12:50,13:13,여객,출발,2007-12-07
46,HAN,HS216,GMP(김포),12:50,13:00,여객,출발,2007-12-07
47,아시아나항공,OZ8112,PUS(김해),13:05,13:15,여객,출발,2007-12-07
48,대한항공,KE1218,GMP(김포),13:05,13:17,여객,출발,2007-12-07
49,원동항공,EF751,KHH(가오슝),13:15,13:19,여객,출발,2007-12-07
50,대한항공,KE1954,CJJ(청주),13:20,13:25,여객,출발,2007-12-07
51,HAN,HS304,CJJ(청주),13:30,13:36,여객,출발,2007-12-07
52,제주항공,7C502,PUS(김해),13:30,13:42,여객,출발,2007-12-07
53,대한항공,KE1222,GMP(김포),13:35,13:50,여객,출발,2007-12-07
54,대한항공,KE1220,GMP(김포),13:40,13:58,여객,출발,2007-12-07
55,대한항공,KE795,FUK(후쿠오카),13:40,13:40,여객,출발,2007-12-07
56,대한항공,KE1016,PUS(김해),13:50,14:00,여객,출발,2007-12-07
57,아시아나항공,OZ8920,GMP(김포),14:05,14:20,여객,출발,2007-12-07
58,아시아나항공,OZ140,FUK(후쿠오카),14:20,14:22,,출발,2007-12-07
59,대한항공,KE1916,KUV(군산),14:20,14:26,여객,출발,2007-12-07
60,대한항공,KE1232,GMP(김포),14:35,14:45,여객,출발,2007-12-07
61,아시아나항공,OZ8234,CJJ(청주),14:35,14:47,여객,출발,2007-12-07
62,아시아나항공,OZ8144,KWJ(광주),14:45,14:50,여객,출발,2007-12-07
63,제주항공,7C114,GMP(김포),14:50,15:13,여객,출발,2007-12-07
64,원동항공,EF711,TPE(타오위안 국제 공항),15:05,15:11,여객,출발,2007-12-07
65,제주항공,7C116,GMP(김포),15:05,15:21,여객,출발,2007-12-07
66,아시아나항공,OZ8922,GMP(김포),15:10,15:32,여객,출발,2007-12-07
67,중국동방항공,MU5038,PVG(푸동),15:15,15:05,여객,출발,2007-12-07
68,대한항공,KE1238,GMP(김포),15:30,15:44,여객,출발,2007-12-07
69,아시아나항공,OZ8924,GMP(김포),15:35,15:48,여객,출발,2007-12-07
70,대한항공,KE1906,KWJ(광주),15:50,16:01,여객,출발,2007-12-07
71,HAN,HS222,GMP(김포),15:55,16:05,여객,출발,2007-12-07
72,아시아나항공,OZ8928,GMP(김포),16:05,16:10,여객,출발,2007-12-07
73,대한항공,KE1824,USN(울산),16:15,16:25,여객,출발,2007-12-07
74,제주항공,7C118,GMP(김포),16:20,16:28,여객,출발,2007-12-07
75,대한항공,KE1956,CJJ(청주),16:20,16:31,여객,출발,2007-12-07
76,대한항공,KE1018,PUS(김해),16:30,16:39,여객,출발,2007-12-07
77,HAN,HS226,GMP(김포),16:30,16:42,여객,출발,2007-12-07
78,대한항공,KE1908,KWJ(광주),16:50,16:59,여객,출발,2007-12-07
79,대한항공,KE1246,GMP(김포),16:55,17:10,여객,출발,2007-12-07
80,원동항공,EF715,TPE(타오위안 국제 공항),17:00,17:16,여객,출발,2007-12-07
81,중국동방항공,MU2076,PVG(푸동),17:00,17:01,여객,출발,2007-12-07
82,아시아나항공,OZ8236,CJJ(청주),17:00,17:20,여객,출발,2007-12-07
83,대한항공,KE1806,TAE(대구),17:00,17:19,여객,출발,2007-12-07
84,HAN,HS306,CJJ(청주),17:05,17:07,여객,출발,2007-12-07
85,대한항공,KE1250,GMP(김포),17:10,17:22,여객,출발,2007-12-07
86,아시아나항공,OZ8146,KWJ(광주),17:15,17:25,여객,출발,2007-12-07
87,아시아나항공,OZ8930,GMP(김포),17:25,17:35,여객,출발,2007-12-07
88,아시아나항공,OZ8592,ICN(인천),17:30,17:38,여객,출발,2007-12-07
89,대한항공,KE1020,PUS(김해),17:35,17:52,여객,출발,2007-12-07
90,대한항공,KE1256,GMP(김포),17:35,18:03,여객,출발,2007-12-07
91,아시아나항공,OZ8126,TAE(대구),17:35,17:42,여객,출발,2007-12-07
92,제주항공,7C120,GMP(김포),17:40,18:20,여객,지연,2007-12-07
93,대한항공,KE1254,GMP(김포),17:50,18:10,여객,출발,2007-12-07
94,대한항공,KE1832,HIN(사천),18:00,18:12,여객,출발,2007-12-07
95,제주항공,7C504,PUS(김해),18:05,18:37,여객,지연,2007-12-07
96,대한항공,KE717,NRT(나리타),18:15,18:23,여객,출발,2007-12-07
97,아시아나항공,OZ8148,KWJ(광주),18:20,18:29,여객,출발,2007-12-07
98,중국동방항공,MU2074,PVG(푸동),18:30,18:43,여객,출발,2007-12-07
99,아시아나항공,OZ8106,PUS(김해),18:30,18:41,여객,출발,2007-12-07
100,대한항공,KE1912,KWJ(광주),18:30,18:38,여객,출발,2007-12-07
101,원동항공,EF717,TPE(타오위안 국제 공항),18:40,18:56,여객,출발,2007-12-07
102,아시아나항공,OZ8932,GMP(김포),18:50,19:00,여객,출발,2007-12-07
103,대한항공,KE1258,GMP(김포),18:55,19:13,여객,출발,2007-12-07
104,대한항공,KE733,KIX(간사이),19:00,19:04,여객,출발,2007-12-07
105,대한항공,KE1024,PUS(김해),19:05,19:16,여객,출발,2007-12-07
106,대한항공,KE1958,CJJ(청주),19:30,19:37,여객,출발,2007-12-07
107,대한항공,KE1260,GMP(김포),19:35,19:47,여객,출발,2007-12-07
108,대한항공,KE1026,PUS(김해),19:35,19:44,여객,출발,2007-12-07
109,제주항공,7C124,GMP(김포),19:40,19:51,여객,출발,2007-12-07
110,HAN,HS232,GMP(김포),19:45,20:00,여객,출발,2007-12-07
111,아시아나항공,OZ8128,TAE(대구),20:00,20:14,여객,출발,2007-12-07
112,아시아나항공,OZ8238,CJJ(청주),20:00,20:04,여객,출발,2007-12-07
113,대한항공,KE1810,TAE(대구),20:05,20:12,여객,출발,2007-12-07
114,HAN,HS308,CJJ(청주),20:25,20:28,여객,출발,2007-12-07
115,아시아나항공,OZ8150,KWJ(광주),20:30,20:40,여객,출발,2007-12-07
116,아시아나항공,OZ8110,PUS(김해),20:30,20:36,여객,출발,2007-12-07
117,HAN,HS236,GMP(김포),20:30,20:41,여객,출발,2007-12-07
118,대한항공,KE1262,GMP(김포),20:40,20:49,여객,출발,2007-12-07
119,원동항공,EF719,TPE(타오위안 국제 공항),20:40,20:47,여객,출발,2007-12-07
120,대한항공,KE1264,GMP(김포),20:45,20:57,여객,출발,2007-12-07
121,제주항공,7C126,GMP(김포),20:45,21:10,여객,출발,2007-12-07
122,대한항공,KE1268,GMP(김포),20:50,21:03,여객,출발,2007-12-07
123,아시아나항공,OZ8936,GMP(김포),20:50,21:01,여객,출발,2007-12-07
124,대한항공,KE1272,GMP(김포),21:05,21:15,여객,출발,2007-12-07
125,아시아나항공,OZ8940,GMP(김포),21:10,21:21,여객,출발,2007-12-07
126,제주항공,7C128,GMP(김포),21:10,21:23,여객,출발,2007-12-07
